Number, Label1, Label2, UserName, UserLogin, UTM_X, UTM_X_Real, UTM_Y, UTM_Y_Real, Length_m, Length_Real_m, Stemming_m, Stemming_Real_m, Diameter_mm, Diameter_Real_mm, Subdrilling_m, Subdrilling_Real_m, Angle_deg, Angle_Real_deg, Azimuth_deg, Azimuth_Real_deg, Total_Charge_kg, Total_Charge_Real_kg, Charge_Bulk_kg, Charge_Bulk_Real_kg, Charge_Cartridge_kg, Charge_Cartridge_Real_kg, Booster_un, Booster_Real_un, Charge_Description, waterPresence, waterColumn_m, waterColumn_Real_m, eliminated, changed, dateUpdate, Burden_m, Spacing_m, Powder_Factor, Powder_Factor_Real, Redrill, Comment, final_length_m, truck_number, number_primes_qty, number_detonators_qty, temperature_deg, density
406, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748782.860, 748782.860, 8930565.580, 8930565.580, 11.007, 10.900, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.842, 161.280, 126.842, 161.280, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 161.3, 1, 0.000, 6.000, 0, 1, 30/06/2026. 12:45:08, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
407, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748785.110, 748785.110, 8930563.640, 8930563.640, 10.933, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.764, 148.100, 125.764, 148.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 148.1, 1, 0.000, 6.000, 0, 1, 30/06/2026. 12:46:27, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
408, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748787.360, 748787.360, 8930561.700, 8930561.700, 10.972, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.332, 122.100, 126.332, 122.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.1, 1, 0.000, 6.000, 0, 1, 30/06/2026. 12:49:15, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
409, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748789.610, 748789.610, 8930559.760, 8930559.760, 10.916, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.517, 138.800, 125.517, 138.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 138.8, 1, 0.000, 6.000, 0, 1, 30/06/2026. 12:16:47, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
410, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748791.860, 748791.860, 8930557.820, 8930557.820, 10.841, 10.200, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.424, 105.900, 124.424, 105.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 105.9, 0, 0.000, 0.000, 0, 1, 30/06/2026. 17:59:53, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
411, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748794.110, 748794.110, 8930555.880, 8930555.880, 10.737, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.909, 160.000, 122.909, 160.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 160.0, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:02:59, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
412, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748796.360, 748796.360, 8930553.950, 8930553.950, 10.784, 10.800, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.594, 141.000, 123.594, 141.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 141.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:05:06, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
413, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748798.510, 748798.510, 8930551.910, 8930551.910, 10.655, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.714, 116.300, 121.714, 116.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 116.3, 1, 0.000, 6.000, 0, 1, 30/06/2026. 13:26:29, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
414, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748800.120, 748800.120, 8930549.420, 8930549.420, 10.680, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.079, 116.600, 122.079, 116.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 116.6, 0, 0.000, 0.000, 0, 1, 30/06/2026. 18:11:26, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
415, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748801.730, 748801.730, 8930546.920, 8930546.920, 10.840, 10.600, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.409, 128.000, 124.409, 128.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.0, 1, 0.000, 3.000, 0, 1, 30/06/2026. 18:15:11, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
416, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748803.330, 748803.330, 8930544.420, 8930544.420, 10.961, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.172, 130.500, 126.172, 130.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 130.5, 1, 0.000, 0.000, 0, 1, 30/06/2026. 16:29:57, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
417, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748804.930, 748804.930, 8930541.920, 8930541.920, 11.158, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.042, 145.000, 129.042, 145.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 145.0, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:19:25, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
418, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748806.540, 748806.540, 8930539.420, 8930539.420, 11.132, 10.800, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 128.663, 137.200, 128.663, 137.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.2, 1, 0.000, 6.000, 0, 1, 30/06/2026. 19:16:26, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
419, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748808.140, 748808.140, 8930536.920, 8930536.920, 10.945, 10.900, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.939, 128.300, 125.939, 128.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.3, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:16:14, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
420, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748809.740, 748809.740, 8930534.420, 8930534.420, 10.891, 10.800, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.152, 124.600, 125.152, 124.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 124.6, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:16:04, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
421, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748811.350, 748811.350, 8930531.920, 8930531.920, 10.855, 10.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.628, 123.000, 124.628, 123.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 123.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 20:20:26, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
422, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748812.950, 748812.950, 8930529.420, 8930529.420, 10.886, 10.900, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.079, 131.000, 125.079, 131.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 131.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 20:20:34, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
423, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748814.550, 748814.550, 8930526.920, 8930526.920, 10.723, 10.900, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.705, 139.300, 122.705, 139.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 139.3, 1, 0.000, 0.000, 0, 1, 30/06/2026. 17:45:09, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
424, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748816.150, 748816.150, 8930524.420, 8930524.420, 10.637, 10.900, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.452, 135.100, 121.452, 135.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 135.1, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:15:32, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
425, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748817.760, 748817.760, 8930521.920, 8930521.920, 10.877, 11.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.948, 136.000, 124.948, 136.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 136.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:15:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
426, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748819.360, 748819.360, 8930519.420, 8930519.420, 10.928, 11.100, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.691, 149.300, 125.691, 149.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 149.3, 1, 0.000, 0.000, 0, 1, 30/06/2026. 17:55:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
427, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748820.960, 748820.960, 8930516.920, 8930516.920, 11.065, 11.200, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 127.687, 122.300, 127.687, 122.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.3, 0, 0.000, 0.000, 0, 1, 30/06/2026. 17:58:12, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
428, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748822.570, 748822.570, 8930514.420, 8930514.420, 10.759, 10.900, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.229, 141.400, 123.229, 141.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 141.4, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:14:35, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
429, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748824.170, 748824.170, 8930511.920, 8930511.920, 10.710, 10.600, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.516, 109.300, 122.516, 109.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 109.3, 0, 0.000, 0.000, 0, 1, 30/06/2026. 19:14:26, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
430, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748825.770, 748825.770, 8930509.420, 8930509.420, 10.751, 11.200, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.113, 144.300, 123.113, 144.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 144.3, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:09:26, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
431, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748827.380, 748827.380, 8930506.920, 8930506.920, 10.834, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.322, 145.600, 124.322, 145.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 145.6, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:14:03, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
432, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748828.980, 748828.980, 8930504.420, 8930504.420, 10.943, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.910, 122.400, 125.910, 122.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.4, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:17:03, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
433, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748830.580, 748830.580, 8930501.920, 8930501.920, 10.978, 11.200, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.420, 147.600, 126.420, 147.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 147.6, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:13:49, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
434, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748832.180, 748832.180, 8930499.420, 8930499.420, 10.901, 11.400, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.298, 129.600, 125.298, 129.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.6, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:13:40, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
435, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748833.790, 748833.790, 8930496.920, 8930496.920, 11.152, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 128.955, 144.800, 128.955, 144.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 144.8, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:30:12, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
436, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748835.170, 748835.170, 8930494.430, 8930494.430, 11.304, 10.200, 2.300, 3.500, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.169, 131.800, 131.169, 131.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 131.8, 0, 0.000, 0.000, 0, 1, 30/06/2026. 19:13:24, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
437, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748834.150, 748834.150, 8930491.560, 8930491.560, 11.341, 11.200, 2.300, 3.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.708, 124.800, 131.708, 124.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 124.8, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:20:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
438, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748832.550, 748832.550, 8930494.060, 8930494.060, 11.200, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.654, 133.500, 129.654, 133.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 133.5, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:36:15, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
439, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748830.950, 748830.950, 8930496.560, 8930496.560, 10.997, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.697, 141.500, 126.697, 141.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 141.5, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:38:31, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
440, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748829.350, 748829.350, 8930499.060, 8930499.060, 10.944, 10.900, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.924, 144.600, 125.924, 144.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 144.6, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:40:13, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
441, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748827.740, 748827.740, 8930501.560, 8930501.560, 10.981, 10.200, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.463, 135.900, 126.463, 135.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 135.9, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:18:57, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
442, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748826.140, 748826.140, 8930504.060, 8930504.060, 10.871, 11.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.861, 96.200, 124.861, 96.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 96.2, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:44:38, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
443, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748824.540, 748824.540, 8930506.560, 8930506.560, 10.707, 10.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.472, 142.100, 122.472, 142.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 142.1, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:18:49, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
444, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748822.930, 748822.930, 8930509.060, 8930509.060, 10.753, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.142, 134.200, 123.142, 134.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 134.2, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:48:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
445, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748821.330, 748821.330, 8930511.560, 8930511.560, 10.687, 10.300, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.180, 131.200, 122.180, 131.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 131.2, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:18:27, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
446, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748819.730, 748819.730, 8930514.070, 8930514.070, 10.664, 11.300, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.845, 135.800, 121.845, 135.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 135.8, 0, 0.000, 0.000, 0, 1, 30/06/2026. 19:18:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
447, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748818.130, 748818.130, 8930516.570, 8930516.570, 10.697, 10.600, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.326, 137.200, 122.326, 137.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.2, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:00:04, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
448, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748816.520, 748816.520, 8930519.070, 8930519.070, 10.796, 11.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.768, 142.500, 123.768, 142.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 142.5, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:18:05, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
449, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748814.920, 748814.920, 8930521.570, 8930521.570, 10.673, 11.100, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.977, 129.600, 121.977, 129.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.6, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:17:53, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
450, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748813.320, 748813.320, 8930524.070, 8930524.070, 10.581, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.636, 142.300, 120.636, 142.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 142.3, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:11:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
451, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748811.710, 748811.710, 8930526.570, 8930526.570, 10.713, 10.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.559, 129.300, 122.559, 129.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.3, 1, 0.000, 0.000, 0, 1, 30/06/2026. 19:17:35, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
452, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748810.110, 748810.110, 8930529.070, 8930529.070, 10.685, 10.200, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.151, 123.800, 122.151, 123.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 123.8, 1, 0.000, 0.000, 0, 1, 30/06/2026. 20:20:21, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
453, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748808.510, 748808.510, 8930531.570, 8930531.570, 11.016, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.973, 129.000, 126.973, 129.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 19:05:11, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
454, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748806.900, 748806.900, 8930534.070, 8930534.070, 10.946, 10.200, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.954, 124.200, 125.954, 124.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 124.2, 1, 0.000, 0.000, 0, 1, 02/07/2026. 19:05:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
455, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748805.300, 748805.300, 8930536.570, 8930536.570, 10.956, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.099, 124.800, 126.099, 124.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 124.8, 1, 0.000, 3.000, 0, 1, 02/07/2026. 19:05:22, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
456, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748803.700, 748803.700, 8930539.070, 8930539.070, 10.871, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.861, 121.000, 124.861, 121.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 121.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 19:05:28, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
457, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748802.100, 748802.100, 8930541.570, 8930541.570, 10.694, 9.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.282, 110.000, 122.282, 110.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 110.0, 1, 0.000, 0.000, 0, 1, 30/06/2026. 18:17:07, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
458, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748800.490, 748800.490, 8930544.070, 8930544.070, 10.677, 9.800, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.035, 122.700, 122.035, 122.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.7, 1, 0.000, 3.000, 0, 1, 30/06/2026. 18:15:21, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
459, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748798.890, 748798.890, 8930546.570, 8930546.570, 10.547, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.141, 128.000, 120.141, 128.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.0, 1, 0.000, 9.000, 0, 1, 30/06/2026. 13:21:20, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
460, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748797.290, 748797.290, 8930549.070, 8930549.070, 10.497, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.413, 116.900, 119.413, 116.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 116.9, 1, 0.000, 6.000, 0, 1, 30/06/2026. 13:23:10, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
461, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748795.440, 748795.440, 8930551.340, 8930551.340, 10.761, 10.100, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.258, 126.600, 123.258, 126.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 126.6, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:04:57, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
462, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748793.190, 748793.190, 8930553.270, 8930553.270, 10.771, 10.800, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.404, 127.000, 123.404, 127.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 127.0, 1, 0.000, 6.000, 0, 1, 02/07/2026. 19:05:40, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
